"week","state_name","n","year","month_year","quarter","month","mean","std","trump_mean","clinton_mean","mean_diff","candidate","right_1_total","right_1_ratio","left_1_total","left_1_ratio","right_2std_total","right_2std_ratio","left_2std_total","left_2std_ratio","right_5_total","right_5_ratio","left_5_total","left_5_ratio","right_10_total","right_10_ratio","left_10_total","left_10_ratio","population","crime_rate","extreme_1_ratio","extreme_2std_ratio","extreme_5_ratio","extreme_10_ratio","extreme_1_total","extreme_2std_total","extreme_5_total","extreme_10_total","mean_diff_last","mean_diff_last2","trump_num","clinton_num","total_num","trump_ratio"
43,"Ohio",5,2016,2,1,122,0.0528891076213243,0.527823170412119,0.402906538526653,-0.429555074415589,0.832461612942242,"Trump",12378,0.0462614831480831,2902,0.0108459221276246,6835,0.0255450991531062,127,0.000474649245419822,8082,0.0302056315077401,6448,0.0240987270430473,18884,0.0705769791378576,11713,0.0437761150519872,11635003,4.29737749100709e-07,0.0571074052757077,0.026019748398526,0.0543043585507875,0.114353094189845,15280,6962,14530,30597,0.855730371106754,0.909592351381806,155065,112501,267566,0.579539253866336
44,"Ohio",5,2016,3,1,123,0.0578732755561762,0.532212437737609,0.415793087360217,-0.425536714166964,0.841329801527181,"Trump",12769,0.0478659199448206,2744,0.0102861684022702,7208,0.0270199350741849,118,0.000442335230126778,8453,0.0316869466123869,6391,0.0239573258961037,19709,0.0738812292421073,11568,0.0433638469670048,11635003,4.29737749100709e-07,0.0581520883470907,0.0274622703043116,0.0556442725084906,0.117245076209112,15513,7326,14844,31277,0.832461612942242,0.855730371106754,153278,113488,266766,0.574578469520104
45,"Ohio",6,2016,3,1,123,0.0516311608633444,0.535735255351495,0.465882089708245,-0.37680689596272,0.842688985670965,"Trump",13468,0.0519981931129806,2659,0.0102660525309931,7013,0.0270762792026532,116,0.000447860885142987,8248,0.0318444532815462,6304,0.0243389225857017,19507,0.0753139852283125,11306,0.0436509928226432,11635003,5.15685298920851e-07,0.0622642456439738,0.0275241400877962,0.0561833758672479,0.118964978050956,16127,7129,14552,30813,0.841329801527181,0.832461612942242,131684,127323,259009,0.508414765510079
46,"Ohio",4,2016,3,1,123,0.0551882732464472,0.529090047294424,0.448826876291041,-0.373323780778355,0.822150657069396,"Trump",13692,0.0525655053268068,2680,0.0102888952874556,7239,0.027791534696228,144,0.000552836164699107,8424,0.0323409156348978,6345,0.0243593435070544,19452,0.0746789519147711,11554,0.0443574239370381,11635003,3.43790199280567e-07,0.0628544006142624,0.0283443708609271,0.0567002591419522,0.119036375851809,16372,7383,14769,31006,0.842688985670965,0.841329801527181,135761,124712,260475,0.521205489970247
47,"Ohio",3,2016,3,1,123,0.0570412538534415,0.535656033758123,0.446289520082674,-0.38661169284126,0.832901212923934,"Trump",13600,0.0537186328607937,2630,0.0103882356194035,7300,0.028834266167926,121,0.000477937836482062,8174,0.032286478309127,6222,0.0245762745338131,17773,0.0702015633702122,11328,0.0447444612534611,11635003,2.57842649460426e-07,0.0641068684801972,0.0293122040044081,0.0568627528429401,0.114946024623673,16230,7421,14396,29101,0.822150657069396,0.842688985670965,134854,118317,253171,0.53265974380952
48,"Ohio",4,2016,3,1,123,0.04346872268729,0.54173682776516,0.452485563539401,-0.389344209683178,0.841829773222579,"Trump",14792,0.0590921257105876,2357,0.00941590997159647,8432,0.0336847487825632,101,0.000403481929202903,8267,0.0330255951358456,6104,0.0243846900579656,17833,0.0712405271631226,11037,0.0440913866595292,11635003,3.43790199280567e-07,0.0685080356821841,0.0340882307117661,0.0574102851938112,0.115331913822652,17149,8533,14371,28870,0.832901212923934,0.822150657069396,128698,121622,250321,0.514131854698567
49,"Ohio",6,2016,4,2,124,0.0493860675504954,0.542732066109374,0.455240781534897,-0.38228388725903,0.837524668793927,"Trump",15288,0.0611505323872227,2330,0.00931977632536819,8482,0.0339271857475421,119,0.000475988576274169,7986,0.0319432333623993,5965,0.023859427373743,17491,0.0699623209042983,10878,0.0435109557370623,11635003,5.15685298920851e-07,0.0704703087125909,0.0344031743238162,0.0558026607361423,0.113473276641361,17618,8601,13951,28369,0.841829773222579,0.832901212923934,128856,121150,250006,0.515411630120877
50,"Ohio",6,2016,4,2,124,0.0595619632845832,0.562356472174051,0.48925658824588,-0.398262773155583,0.887519361401463,"Trump",16240,0.0670063746828131,2347,0.00968374146432034,8747,0.036090194541291,127,0.000524003053246137,8209,0.0338704020795082,6130,0.025292430837786,17732,0.0731623790563819,11214,0.0462690570008046,11635003,5.15685298920851e-07,0.0766901161471335,0.0366141975945372,0.0591628329172942,0.119431436057186,18587,8874,14339,28946,0.837524668793927,0.841829773222579,125023,117341,242365,0.515845934850329
51,"Ohio",2,2016,4,2,124,0.0727557854092165,0.587315909752651,0.540264824066406,-0.410963969833074,0.95122879389948,"Trump",17919,0.0769676820782434,2414,0.0103688813291411,8714,0.0374293421301308,148,0.000635706063261344,8309,0.0356897410786386,6431,0.0276231465732007,18149,0.0779556036630414,11467,0.0492543339690394,11635003,1.71895099640284e-07,0.0873365634073845,0.0380650481933921,0.0633128876518392,0.127209937632081,20333,8862,14740,29616,0.887519361401463,0.837524668793927,118389,114421,232812,0.508517602185454
52,"Ohio",6,2016,4,2,124,0.0867314917175104,0.577791131381692,0.512041644357738,-0.405275833343533,0.917317477701272,"Trump",17814,0.0758291014502624,3025,0.0128765595535558,7346,0.0312698203241062,161,0.000685330938222311,8195,0.0348837704269058,6012,0.0255913639788356,17383,0.0739944577584996,11276,0.0479987059589738,11635003,5.15685298920851e-07,0.0887056610038183,0.0319551512623285,0.0604751344057415,0.121993163717473,20839,7507,14207,28659,0.95122879389948,0.887519361401463,126002,108921,234923,0.536354465080047
53,"Ohio",8,2016,5,2,125,0.0891583618467975,0.578936589955844,0.496822972243495,-0.430071404844432,0.926894377087927,"Trump",16393,0.0719117389015617,3177,0.0139366555536059,7037,0.0308694507808387,197,0.000864186699420951,8164,0.035813300579049,6483,0.0284391998596245,17678,0.0775486927531146,11316,0.0496402877697842,11635003,6.87580398561135e-07,0.0858483944551676,0.0317336374802597,0.0642525004386734,0.127188980522899,19570,7234,14647,28994,0.917317477701272,0.95122879389948,127698,100259,227960,0.560177224074399
54,"Ohio",10,2016,5,2,125,0.100179414929061,0.590317828063277,0.533211321688877,-0.424740693981212,0.957952015670089,"Trump",17278,0.0783476171042489,3552,0.0161066521561692,6796,0.0308166689339319,224,0.00101573482065932,8500,0.0385435088196617,6109,0.0277014465152133,17760,0.0805332607808461,11190,0.0507413957284723,11635003,8.59475498201419e-07,0.0944542692604181,0.0318324037545912,0.0662449553348751,0.131274656509318,20830,7020,14609,28950,0.926894377087927,0.917317477701272,120841,99687,220530,0.547957194032558
55,"Ohio",9,2016,5,2,125,0.0865137735353265,0.585042599715607,0.534952575061523,-0.41979740400685,0.954749979068372,"Trump",16645,0.0748426258992806,3233,0.0145368705035971,6985,0.0314073741007194,210,0.000944244604316547,8714,0.039181654676259,6439,0.0289523381294964,18128,0.0815107913669065,11376,0.0511510791366906,11635003,7.73527948381277e-07,0.0893794964028777,0.032351618705036,0.0681339928057554,0.132661870503597,19878,7195,15153,29504,0.957952015670089,0.926894377087927,117940,104459,222400,0.530305755395683
56,"Ohio",5,2016,5,2,125,0.106364576693564,0.607518818251222,0.5863234797832,-0.433568994625654,1.01989247440885,"Trump",17325,0.0784110504138927,3765,0.0170399771895126,6717,0.0304004055197759,225,0.00101832533005055,8513,0.0385289045987572,6348,0.028730351978493,18502,0.083738023362646,11321,0.0512376047177881,11635003,4.29737749100709e-07,0.0954510276034053,0.0314187308498264,0.0672592565772502,0.134975628080434,21090,6942,14861,29823,0.954749979068372,0.957952015670089,116972,103979,220951,0.529402446696326
57,"Ohio",5,2016,5,2,125,0.117827898597223,0.617892842157943,0.630953609454847,-0.417798593960864,1.04875220341571,"Trump",19262,0.0875044292814116,3398,0.0154366135758611,6653,0.0302235992113608,217,0.000985799042366645,8625,0.0391821047945268,6265,0.0284609723521983,18362,0.0834158618245914,11086,0.0503620653625651,11635003,4.29737749100709e-07,0.102941042857273,0.0312093982537274,0.0676430771467251,0.133777927187156,22660,6870,14890,29448,1.01989247440885,0.954749979068372,112424,107701,220126,0.510725675295058
58,"Ohio",7,2016,6,2,126,0.122753306606108,0.614363784243596,0.631665988883561,-0.410090965641811,1.04175695452537,"Trump",19124,0.0859563566083107,3395,0.0152594556936423,6659,0.0299301076477066,193,0.000867474211744612,8423,0.0378587320493516,6375,0.0286536170977819,18139,0.0815290918488887,11074,0.049774142076994,11635003,6.01632848740993e-07,0.101215812301953,0.0307975818594512,0.0665123491471335,0.131303233925883,22519,6852,14798,29213,1.04875220341571,1.01989247440885,113798,108687,222485,0.511486167606805
59,"Ohio",7,2016,6,2,126,0.121788753347444,0.592067154314806,0.560090703995504,-0.415621971324964,0.975712675320468,"Trump",18716,0.0785413038460731,3294,0.0138232023332424,5885,0.02469627982123,172,0.000721794414486246,8607,0.0361190960783902,6343,0.0266182672737573,18348,0.0769969995174049,11092,0.0465473467760549,11635003,6.01632848740993e-07,0.0923645061793156,0.0254180742357162,0.0627373633521476,0.12354434629346,22010,6057,14950,29440,1.04175695452537,1.04875220341571,131250,107045,238295,0.550787888961162
60,"Ohio",8,2016,6,2,126,0.0993562018433067,0.574790956903955,0.505393441119772,-0.414860220071016,0.920253661190788,"Trump",18099,0.0742593147250818,2984,0.0122432065384631,6299,0.025844489941615,182,0.000746737128016182,8421,0.0345509525001333,6299,0.025844489941615,18017,0.0739228727223492,11035,0.0452760670750471,11635003,6.87580398561135e-07,0.0865025212635449,0.0265912270696312,0.0603954424417484,0.119198939797396,21083,6481,14720,29052,0.975712675320468,1.04175695452537,136189,107538,243727,0.558776828172505
61,"Ohio",8,2016,6,2,126,0.106540185437912,0.58044539959122,0.489163183668555,-0.440948222408036,0.930111406076592,"Trump",18084,0.0734963605402088,3272,0.0132979480030725,5686,0.0231088424038723,164,0.000666523066168671,8668,0.0352281825460368,6326,0.0257099080279452,18728,0.0761136828244321,11287,0.0458722307795475,11635003,6.87580398561135e-07,0.0867943085432813,0.023775365470041,0.060938090573982,0.12198591360398,21356,5850,14994,30015,0.920253661190788,0.975712675320468,144831,101216,246053,0.588617086562651
62,"Ohio",8,2016,7,3,127,0.119675393484081,0.598643341735334,0.526737168222967,-0.446851399827336,0.973588568050303,"Trump",21607,0.0874165058481307,3987,0.0161304025925162,5549,0.0224498630513851,172,0.000695868885355601,9214,0.0372775343585262,6998,0.0283121538355727,19755,0.0799237780825576,12287,0.0497101220602574,11635003,6.87580398561135e-07,0.103546908440647,0.0231457319367407,0.0655896881940989,0.129633900142815,25594,5721,16212,32042,0.930111406076592,0.920253661190788,143826,103340,247173,0.58188394363462
63,"Ohio",9,2016,7,3,127,0.121705262919062,0.620127327272494,0.560762914672163,-0.458809823528114,1.01957273820028,"Trump",22876,0.0975563989935605,4227,0.0180263550684464,5578,0.0237877947886904,158,0.000673802720798328,8946,0.0381508806345686,6949,0.0296345259925796,19816,0.0845068019958207,12438,0.0530427736790481,11635003,7.73527948381277e-07,0.115582754062007,0.0244615975094887,0.0677854066271483,0.137549575674869,27103,5736,15895,32254,0.973588568050303,0.930111406076592,133511,100977,234490,0.56936756364877
64,"Ohio",8,2016,7,3,127,0.124070498554421,0.631433344383413,0.59532949526247,-0.451740199558848,1.04706969482132,"Trump",24234,0.103862819133662,4440,0.0190290879323867,5625,0.0241077972116386,173,0.000741448696464618,9399,0.0402825219541673,6970,0.0298722393893549,22288,0.0955225927560891,12190,0.0522442752017555,11635003,6.87580398561135e-07,0.122891907066049,0.0248492459081032,0.0701547613435222,0.147766867957845,28674,5798,16369,34478,1.01957273820028,0.973588568050303,128311,105012,233327,0.5499192120929
65,"Ohio",6,2016,7,3,127,0.113068997407685,0.631781336366687,0.632773870573217,-0.422045903346541,1.05481977391976,"Trump",24688,0.107401236367117,4213,0.0183279896635881,6206,0.0269982207102368,201,0.000874418685587753,8660,0.0376739592895022,7084,0.0308178207398191,19495,0.0848099118185733,12408,0.0539790400535962,11635003,5.15685298920851e-07,0.125729226030705,0.0278726393958245,0.0684917800293213,0.13878895187217,28901,6407,15744,31903,1.04706969482132,1.01957273820028,116611,113252,229867,0.507297698234196
66,"Ohio",7,2016,8,3,128,0.111870656539182,0.595817846493347,0.55876358573552,-0.401497069897133,0.960260655632654,"Trump",21939,0.0931220659269761,3503,0.0148687997147635,5954,0.0252722904658013,235,0.000997478713379798,8258,0.0350518264471931,6658,0.028260482015671,19925,0.0845734611237977,11679,0.0495725697598411,11635003,6.01632848740993e-07,0.10799086564174,0.0262697691791811,0.0633123084628641,0.134146030883639,25442,6189,14916,31604,1.05481977391976,1.04706969482132,125950,109640,235594,0.534606144468874
67,"Ohio",8,2016,8,3,128,0.106204326331362,0.59077326106105,0.542352942251681,-0.397686626508241,0.940039568759922,"Trump",21471,0.0927641299933465,2662,0.0115010066621158,6151,0.0265750157695997,172,0.000743115381624312,8175,0.0353195828184811,6334,0.0273656559721418,19129,0.0826456635761132,11378,0.0491579465821013,11635003,6.87580398561135e-07,0.104265136655462,0.027318131151224,0.0626852387906229,0.131803610158214,24133,6323,14509,30507,0.960260655632654,1.05481977391976,124068,107388,231458,0.536028134693983
68,"Ohio",7,2016,8,3,128,0.126547549811594,0.601215638494593,0.536929087038029,-0.411038801279789,0.947967888317818,"Trump",22923,0.0966803176705286,4005,0.0168915356746703,5773,0.0243482735205672,223,0.000940527454544688,8221,0.0346729874610398,6471,0.0272921666294111,19598,0.082656758090434,11719,0.0494261939004897,11635003,6.01632848740993e-07,0.113571853345199,0.0252888009751119,0.0619651540904509,0.132082951990924,26928,5996,14692,31317,0.940039568759922,0.960260655632654,134458,102642,237101,0.567091661359505
69,"Ohio",7,2016,8,3,128,0.132670903203936,0.593650477762496,0.531414922732716,-0.40740490739754,0.938819830130256,"Trump",22403,0.0941959517983131,4391,0.018462457007829,5207,0.0218934214620281,384,0.00161457150785842,8417,0.0353902301605321,6720,0.0282550013875224,20060,0.0843445428323957,11912,0.0500853536500248,11635003,6.01632848740993e-07,0.112658408806142,0.0235079929698866,0.0636452315480545,0.134429896482421,26794,5591,15137,31972,0.947967888317818,0.940039568759922,136819,101015,237834,0.575270987327296
70,"Ohio",4,2016,8,3,128,0.12580959559625,0.61350419499056,0.570636176169935,-0.420122515895385,0.99075869206532,"Trump",22623,0.0974612597631428,4854,0.0209113271842945,5420,0.0233496896042185,355,0.00152936158846818,8693,0.0374499726438138,7193,0.0309878814249342,18719,0.0806425903508054,12509,0.0538895327046437,11635003,3.43790199280567e-07,0.118372586947437,0.0248790511926866,0.068437854068748,0.134532123055449,27477,5775,15886,31228,0.938819830130256,0.947967888317818,127905,104217,232123,0.551022518233867
71,"Ohio",8,2016,9,3,129,0.126288781007451,0.61908258147651,0.601300386844345,-0.411290029373882,1.01259041621823,"Trump",22964,0.0984341579044378,4940,0.0211750888367846,5405,0.0231682905187897,329,0.00141024377070894,8741,0.0374679051664645,7311,0.0313382741873953,19099,0.0818670084400304,12873,0.0551795381773135,11635003,6.87580398561135e-07,0.119609246741222,0.0245785342894986,0.0688061793538597,0.137046546617344,27904,5734,16052,31972,0.99075869206532,0.938819830130256,123854,109439,233293,0.530894626071078
72,"Ohio",7,2016,9,3,129,0.122433856527336,0.61728693868581,0.605016855688934,-0.419566751368896,1.02458360705783,"Trump",19747,0.0843928560744309,4317,0.0184495852369128,5340,0.0228215856300937,289,0.00123510079533653,9013,0.038518904734838,7646,0.0326767497617409,19728,0.0843116556761215,13267,0.0566992465457778,11635003,6.01632848740993e-07,0.102842441311344,0.0240566864254303,0.0711956544965789,0.141010902221899,24064,5629,16659,32995,1.01259041621823,0.99075869206532,123778,110208,233989,0.528990679049015
73,"Ohio",11,2016,9,3,129,0.133792220548697,0.630831846968045,0.624056724485047,-0.435745190699659,1.05980191518471,"Trump",23311,0.0989712694187226,4595,0.0195089435450659,4851,0.0205958400733655,264,0.00112086204480901,9111,0.0386824776146018,7470,0.0317153010406185,20226,0.0858733171147992,13264,0.0563148263725253,11635003,9.4542304802156e-07,0.118480212963789,0.0217167021181745,0.0703977786552203,0.142188143487325,27906,5115,16581,33490,1.02458360705783,1.01259041621823,126575,108957,235533,0.537398156521592
74,"Ohio",8,2016,9,3,129,0.147753487576455,0.629894144434955,0.636240834746291,-0.428344297235217,1.06458513198151,"Trump",20604,0.087106879684785,4802,0.0203012636500843,4191,0.0177181582585388,284,0.00120065782520282,8758,0.0370259198349518,7241,0.0306125468742734,20292,0.0857878471444214,12919,0.0546172480415326,11635003,6.87580398561135e-07,0.107408143334869,0.0189188160837417,0.0676384667092252,0.140405095185954,25406,4475,15999,33211,1.05980191518471,1.02458360705783,127999,108532,236537,0.541137327352592
75,"Ohio",9,2016,10,4,130,0.151560603646026,0.623105190826242,0.620158431485539,-0.424502647741708,1.04466107922725,"Trump",23741,0.0990710911549183,4771,0.0199093625331753,4200,0.0175265819826737,278,0.00116009280742459,8745,0.0364928474853528,7055,0.0294404847351817,20089,0.0838313108214125,12625,0.0526840708407752,11635003,7.73527948381277e-07,0.118980453688094,0.0186866747900983,0.0659333322205345,0.136515381662188,28512,4478,15800,32714,1.06458513198151,1.05980191518471,132143,107491,239636,0.551432172127727
76,"Ohio",7,2016,10,4,130,0.144765674181635,0.628357366224506,0.619711750962404,-0.429860951708619,1.04957270267102,"Trump",25111,0.102838070276026,4955,0.0202924072405602,4346,0.0177983454828405,198,0.000810877221721681,8827,0.0361495617986731,6896,0.0282414612171349,20237,0.0828773855352609,12488,0.0511425997215169,11635003,6.01632848740993e-07,0.123130477516586,0.0186092227045622,0.064391023015808,0.134019985256778,30066,4544,15723,32725,1.04466107922725,1.06458513198151,133684,110493,244180,0.547481366205258
