"week","state_name","n","year","month_year","quarter","month","mean","std","trump_mean","clinton_mean","mean_diff","candidate","right_1_total","right_1_ratio","left_1_total","left_1_ratio","right_2std_total","right_2std_ratio","left_2std_total","left_2std_ratio","right_5_total","right_5_ratio","left_5_total","left_5_ratio","right_10_total","right_10_ratio","left_10_total","left_10_ratio","posts","Census","Estimates Base","2010","2011","2012","2013","2014","2015","2016","2017","2018","population","crime"
31,"Arkansas",1,2015,12,4,120,0.486233472315098,0.575122669423909,0.729904235226248,-0.411214799071875,1.14111903429812,"Trump",7385,0.168719014872861,164,0.00374677297754221,4955,0.113202805510498,24,0.000548308240615933,6782,0.154942770327386,459,0.0104863951017797,12820,0.292887985195677,848,0.0193735578350963,930,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2978407,3550
38,"Arkansas",1,2016,1,1,121,0.479483692245554,0.602637778907282,0.739047869617762,-0.416110804799344,1.15515867441711,"Trump",8025,0.179317587647755,228,0.0050946305275624,5652,0.126293209393784,29,0.000648001251312761,7012,0.156682233593279,523,0.0116863673943646,13753,0.307309007217393,854,0.0190825196076241,335,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2990410,3312
41,"Arkansas",1,2016,2,1,122,0.471230099522145,0.605899954125914,0.751021559403485,-0.407907429634871,1.15892898903836,"Trump",8056,0.190098636084761,218,0.00514417858322715,4849,0.114422577752607,30,0.000707914483930341,6179,0.145806786540186,456,0.0107603001557412,12322,0.290764075699655,862,0.0203407428382651,338,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2990410,3371
54,"Arkansas",1,2016,5,2,125,0.520468365749937,0.602127805390456,0.745468761924779,-0.378062780675671,1.12353154260045,"Trump",11705,0.243160147080209,248,0.00515196210814966,5005,0.103974073997133,28,0.000581673141242703,6327,0.131437355880092,415,0.00862122691484721,11995,0.249184618900222,732,0.015206597835345,323,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2990410,3865
59,"Arkansas",1,2016,6,2,126,0.595994820139775,0.623369723061863,0.843661645324679,-0.40445016046912,1.2481118057938,"Trump",14821,0.306351929556212,258,0.00533289237065669,4452,0.0920233985820294,18,0.000372062258417909,8163,0.168730234192522,496,0.0102523822319601,14624,0.302279914839083,905,0.0187064635482337,186,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2990410,4013
66,"Arkansas",2,2016,8,3,128,0.58655402086166,0.675170577131701,0.904721676569725,-0.395399046145019,1.30012072271474,"Trump",14522,0.325780689160086,282,0.00632627422828428,5486,0.123070710696339,29,0.000650574300071788,7113,0.159570172290022,512,0.0114860014357502,13561,0.3042220028715,915,0.0205267408470926,685,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2990410,4240
76,"Arkansas",1,2016,10,4,130,0.568046831581757,0.666722468921748,0.889538718248181,-0.429796339216145,1.31933505746433,"Trump",14446,0.316930299905662,383,0.00840262390030934,3724,0.0817007086285952,18,0.000394901384348742,6962,0.152739079879774,568,0.0124613325727825,13103,0.287466268840087,1018,0.0223338671815011,293,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2990410,3715
77,"Arkansas",1,2016,10,4,130,0.592788794589778,0.653665767501884,0.88486538451801,-0.477574069576171,1.36243945409418,"Trump",15598,0.315717032688999,472,0.00955368889788483,3159,0.0639408966703775,16,0.000323853860945248,7579,0.153405525756502,622,0.0125898188442465,14083,0.285052120230746,1118,0.0226292885335492,271,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2990410,3752
1,"Arkansas",0,2015,5,2,113,0.432408625020135,0.520523501629373,0.617413980322229,-0.383075506903566,1.00048948722579,"Trump",3668,0.0892457420924574,125,0.00304136253041363,4003,0.0973965936739659,37,0.000900243309002433,5519,0.134282238442822,355,0.0086374695863747,11457,0.278759124087591,718,0.0174695863746959,1078,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2978407,4032
2,"Arkansas",0,2015,5,2,113,0.41789294766033,0.519045047589624,0.605009939766086,-0.385115209481498,0.990125149247584,"Trump",3470,0.0831775252888441,135,0.00323601323169855,3998,0.0958339325950429,37,0.000886907330169232,5618,0.134666091375425,360,0.00862936861786279,12212,0.292727359892612,748,0.0179299103504482,453,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2978407,3811
4,"Arkansas",0,2015,5,2,113,0.417663751530079,0.515260016831495,0.620447270141966,-0.385258286970306,1.00570555711227,"Trump",3206,0.0779119784198887,138,0.00335366594570949,3521,0.0855670854698778,50,0.00121509635714112,5332,0.129577875525529,368,0.00894310918855865,12094,0.293907506865294,804,0.0195387494228292,768,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2978407,3630
5,"Arkansas",0,2015,6,2,114,0.410065124021046,0.51537347466401,0.624363040876612,-0.40041403010096,1.02477707097757,"Trump",2991,0.0710839651115811,134,0.0031846376880481,3441,0.0817786439147278,35,0.000831808351355848,5122,0.121729210732704,412,0.00979157259310312,12150,0.288756327684959,825,0.0196069111391021,525,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2978407,3989
6,"Arkansas",0,2015,6,2,114,0.436332845341652,0.527986072861094,0.656472855362317,-0.407348408809583,1.0638212641719,"Trump",3318,0.0821592175312616,145,0.00359044199579052,3226,0.0798811439891049,34,0.000841896743840535,5131,0.127052123313111,436,0.010796087656308,12185,0.301720935991086,775,0.0191902934257769,844,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2978407,3762
7,"Arkansas",0,2015,6,2,114,0.479905587565579,0.537739183344682,0.694862308765355,-0.407199182976772,1.10206149174213,"Trump",4782,0.108192493042829,174,0.00393674065024096,4313,0.097581393244191,33,0.000746623226769836,6597,0.14925677051517,446,0.0100907260345257,14210,0.321500486436345,788,0.0178284576574131,2236,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2978407,3778
8,"Arkansas",0,2015,6,2,114,0.505516089774089,0.531059074802868,0.703578184408349,-0.41179366496076,1.11537184936911,"Trump",5287,0.114353073495696,169,0.00365531859670372,4381,0.0947571051607042,24,0.000519098498940174,7089,0.153328719124454,419,0.00906259462733054,14383,0.311091404594022,722,0.0156162131764502,1197,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2978407,3826
9,"Arkansas",0,2015,6,2,114,0.509310184314593,0.515817617860081,0.687128166724013,-0.406758685358124,1.09388685208214,"Trump",5143,0.109916648856593,167,0.00356913870485146,3959,0.084612096601838,25,0.000534302201325069,7161,0.153045522547553,392,0.00837785851677709,14162,0.302671511006625,755,0.0161359264800171,486,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2978407,4018
10,"Arkansas",0,2015,7,3,115,0.494786019621126,0.514114910328598,0.675851076092819,-0.401361064982487,1.07721214107531,"Trump",4829,0.104693766937669,162,0.00351219512195122,3875,0.0840108401084011,34,0.000737127371273713,6937,0.15039566395664,376,0.00815176151761518,13713,0.29730081300813,723,0.0156747967479675,790,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2978407,3820
11,"Arkansas",0,2015,7,3,115,0.48603750668958,0.524635971159325,0.672670368988239,-0.420996763086955,1.09366713207519,"Trump",4912,0.107865958100927,152,0.00333787166761825,3960,0.086960340814265,36,0.000790548552856955,6750,0.148227853660679,422,0.00926698581404541,13357,0.293315472791954,760,0.0166893583380913,547,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2978407,3916
12,"Arkansas",0,2015,7,3,115,0.462944315109399,0.524669181772797,0.66022361979672,-0.406797938544821,1.06702155834154,"Trump",4353,0.10129851996649,146,0.00339756120264358,4012,0.0933631201712743,29,0.000674858047100437,6232,0.14502466722517,406,0.00944801265940613,12573,0.292585869868752,721,0.0167783673089454,472,"2,915,918 ","2,916,028 ","2,921,978 ","2,940,407 ","2,952,109 ","2,959,549 ","2,967,726 ","2,978,407 ","2,990,410 ","3,002,997 ","3,013,825 ",2978407,3861
